"STATISTIC","Statistic Label","TLIST(A1)","Year","C02935V03550","Airports in Ireland","C02191V04000","Country","C02354V02832","Direction","C02936V03551","Flight Type","UNIT","VALUE"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","XXCI","Canary Islands","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","XXCI","Canary Islands","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","XXCI","Canary Islands","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","XXCI","Canary Islands","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","-","All directions","-","All flights","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","SE","Sweden","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","-","All directions","-","All flights","000 Tonnes","46.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","-","All directions","1","Scheduled","000 Tonnes","45.8"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","-","All directions","2","Unscheduled","000 Tonnes","0.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","3","Arrival","-","All flights","000 Tonnes","27.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","3","Arrival","1","Scheduled","000 Tonnes","27.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","3","Arrival","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","4","Departure","-","All flights","000 Tonnes","19"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","4","Departure","1","Scheduled","000 Tonnes","18.7"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","4","Departure","2","Unscheduled","000 Tonnes","0.3"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","-","All directions","-","All flights","000 Tonnes","31.8"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","-","All directions","1","Scheduled","000 Tonnes","31.6"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","-","All directions","2","Unscheduled","000 Tonnes","0.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","3","Arrival","-","All flights","000 Tonnes","17.5"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","3","Arrival","1","Scheduled","000 Tonnes","17.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","3","Arrival","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","4","Departure","-","All flights","000 Tonnes","14.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","4","Departure","1","Scheduled","000 Tonnes","14.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB1","United Kingdom (1)","4","Departure","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","-","All directions","-","All flights","000 Tonnes","31.8"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","-","All directions","1","Scheduled","000 Tonnes","31.5"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","-","All directions","2","Unscheduled","000 Tonnes","0.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","3","Arrival","-","All flights","000 Tonnes","17.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","3","Arrival","1","Scheduled","000 Tonnes","17.3"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","3","Arrival","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","4","Departure","-","All flights","000 Tonnes","14.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","4","Departure","1","Scheduled","000 Tonnes","14.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-ENG","England","4","Departure","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","-","All directions","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-NIR","Northern Ireland","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","-","All directions","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-SCT","Scotland","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","-","All directions","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB-WLS","Wales","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","-","All directions","-","All flights","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","-","All directions","1","Scheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","3","Arrival","-","All flights","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","3","Arrival","1","Scheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","GB99","Other UK (1)","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","-","All directions","-","All flights","000 Tonnes","0.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","-","All directions","1","Scheduled","000 Tonnes","0.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","3","Arrival","-","All flights","000 Tonnes","0.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","3","Arrival","1","Scheduled","000 Tonnes","0.2"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","IS","Iceland","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","-","All directions","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","NO","Norway","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","-","All directions","-","All flights","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","-","All directions","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","4","Departure","-","All flights","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RU","Russia","4","Departure","2","Unscheduled","000 Tonnes","0.1"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","-","All directions","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","-","All directions","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","3","Arrival","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","3","Arrival","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","4","Departure","-","All flights","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","4","Departure","1","Scheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","RS","Serbia","4","Departure","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","-","All directions","-","All flights","000 Tonnes","0.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","-","All directions","1","Scheduled","000 Tonnes","0.4"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","-","All directions","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","3","Arrival","-","All flights","000 Tonnes","0.3"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","3","Arrival","1","Scheduled","000 Tonnes","0.3"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","3","Arrival","2","Unscheduled","000 Tonnes","0"
"TAA06C02","Freight","2022","2022","EI0M","All main airports","CH","Switzerland","4","Departure","-","All flights","000 Tonnes","0.1"
